time,x,y,z,vx,vy,vz
3.821800000000000352e+01,-6.387992323139485507e+01,-6.420065911334899056e+01,1.832912822029351503e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.821900000000000119e+01,-6.388269211768692202e+01,-6.420344190199318746e+01,1.833015424044244810e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.821999999999999886e+01,-6.388546100397898897e+01,-6.420622469063738436e+01,1.833118026059138117e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822100000000000364e+01,-6.388822989027105592e+01,-6.420900747928158125e+01,1.833220628074031424e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822200000000000131e+01,-6.389099877656312287e+01,-6.421179026792577815e+01,1.833323230088924731e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822299999999999898e+01,-6.389376766285518983e+01,-6.421457305656997505e+01,1.833425832103818038e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822400000000000375e+01,-6.389653654914725678e+01,-6.421735584521417195e+01,1.833528434118711345e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822500000000000142e+01,-6.389930543543932373e+01,-6.422013863385836885e+01,1.833631036133604653e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822599999999999909e+01,-6.390207432173139068e+01,-6.422292142250256575e+01,1.833733638148497960e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822700000000000387e+01,-6.390484320802345763e+01,-6.422570421114676265e+01,1.833836240163391267e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822800000000000153e+01,-6.390761209431552459e+01,-6.422848699979095954e+01,1.833938842178284574e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.822899999999999920e+01,-6.391038098060759154e+01,-6.423126978843515644e+01,1.834041444193177881e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823000000000000398e+01,-6.391314986689965849e+01,-6.423405257707935334e+01,1.834144046208071188e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823100000000000165e+01,-6.391591875319172544e+01,-6.423683536572355024e+01,1.834246648222964495e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823199999999999932e+01,-6.391868763948379240e+01,-6.423961815436774714e+01,1.834349250237857802e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823300000000000409e+01,-6.392145652577585935e+01,-6.424240094301194404e+01,1.834451852252751110e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823400000000000176e+01,-6.392422541206792630e+01,-6.424518373165614094e+01,1.834554454267644417e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823499999999999943e+01,-6.392699429835999325e+01,-6.424796652030033783e+01,1.834657056282537724e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823600000000000421e+01,-6.392976318465206020e+01,-6.425074930894453473e+01,1.834759658297431031e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823700000000000188e+01,-6.393253207094412716e+01,-6.425353209758873163e+01,1.834862260312324338e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823799999999999955e+01,-6.393530095723619411e+01,-6.425631488623292853e+01,1.834964862327217645e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.823900000000000432e+01,-6.393806984352826106e+01,-6.425909767487712543e+01,1.835067464342110952e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824000000000000199e+01,-6.394083872982032801e+01,-6.426188046352132233e+01,1.835170066357004259e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824099999999999966e+01,-6.394360761611239496e+01,-6.426466325216551922e+01,1.835272668371897566e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824199999999999733e+01,-6.394637650240446192e+01,-6.426744604080971612e+01,1.835375270386790874e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824300000000000210e+01,-6.394914538869652887e+01,-6.427022882945391302e+01,1.835477872401684181e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824399999999999977e+01,-6.395191427498859582e+01,-6.427301161809810992e+01,1.835580474416577488e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824499999999999744e+01,-6.395468316128066277e+01,-6.427579440674230682e+01,1.835683076431470795e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824600000000000222e+01,-6.395745204757272973e+01,-6.427857719538650372e+01,1.835785678446364102e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824699999999999989e+01,-6.396022093386479668e+01,-6.428135998403070062e+01,1.835888280461257409e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824799999999999756e+01,-6.396298982015686363e+01,-6.428414277267489751e+01,1.835990882476150716e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.824900000000000233e+01,-6.396575870644893058e+01,-6.428692556131909441e+01,1.836093484491044023e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825000000000000000e+01,-6.396852759274099753e+01,-6.428970834996329131e+01,1.836196086505937330e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825099999999999767e+01,-6.397129647903306449e+01,-6.429249113860748821e+01,1.836298688520830638e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825200000000000244e+01,-6.397406536532513144e+01,-6.429527392725168511e+01,1.836401290535723945e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825300000000000011e+01,-6.397683425161719839e+01,-6.429805671589588201e+01,1.836503892550617252e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825399999999999778e+01,-6.397960313790926534e+01,-6.430083950454007891e+01,1.836606494565510559e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825500000000000256e+01,-6.398237202420133229e+01,-6.430362229318427580e+01,1.836709096580403866e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825600000000000023e+01,-6.398514091049339925e+01,-6.430640508182847270e+01,1.836811698595297173e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825699999999999790e+01,-6.398790979678546620e+01,-6.430918787047266960e+01,1.836914300610190480e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825800000000000267e+01,-6.399067868307753315e+01,-6.431197065911686650e+01,1.837016902625083787e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825900000000000034e+01,-6.399344756936960010e+01,-6.431475344776106340e+01,1.837119504639977094e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.825999999999999801e+01,-6.399621645566166706e+01,-6.431753623640526030e+01,1.837222106654870402e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826100000000000279e+01,-6.399898534195373401e+01,-6.432031902504945720e+01,1.837324708669763709e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826200000000000045e+01,-6.400175422824580096e+01,-6.432310181369365409e+01,1.837427310684657016e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826299999999999812e+01,-6.400452311453786081e+01,-6.432588460233785099e+01,1.837529912699550323e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826400000000000290e+01,-6.400729200082992065e+01,-6.432866739098204789e+01,1.837632514714443630e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826500000000000057e+01,-6.401006088712198050e+01,-6.433145017962624479e+01,1.837735116729336937e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826599999999999824e+01,-6.401282977341404035e+01,-6.433423296827044169e+01,1.837837718744230244e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826700000000000301e+01,-6.401559865970610019e+01,-6.433701575691463859e+01,1.837940320759123551e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826800000000000068e+01,-6.401836754599816004e+01,-6.433979854555883549e+01,1.838042922774016859e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.826899999999999835e+01,-6.402113643229021989e+01,-6.434258133420303238e+01,1.838145524788910166e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827000000000000313e+01,-6.402390531858227973e+01,-6.434536412284722928e+01,1.838248126803803473e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827100000000000080e+01,-6.402667420487433958e+01,-6.434814691149142618e+01,1.838350728818696780e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827199999999999847e+01,-6.402944309116639943e+01,-6.435092970013562308e+01,1.838453330833590087e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827300000000000324e+01,-6.403221197745845927e+01,-6.435371248877981998e+01,1.838555932848483394e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827400000000000091e+01,-6.403498086375051912e+01,-6.435649527742401688e+01,1.838658534863376701e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827499999999999858e+01,-6.403774975004257897e+01,-6.435927806606821377e+01,1.838761136878270008e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827600000000000335e+01,-6.404051863633463881e+01,-6.436206085471241067e+01,1.838863738893163315e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827700000000000102e+01,-6.404328752262669866e+01,-6.436484364335660757e+01,1.838966340908056623e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827799999999999869e+01,-6.404605640891875851e+01,-6.436762643200080447e+01,1.839068942922949930e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.827900000000000347e+01,-6.404882529521081835e+01,-6.437040922064500137e+01,1.839171544937843237e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828000000000000114e+01,-6.405159418150287820e+01,-6.437319200928919827e+01,1.839274146952736544e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828099999999999881e+01,-6.405436306779493805e+01,-6.437597479793339517e+01,1.839376748967629851e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828200000000000358e+01,-6.405713195408699789e+01,-6.437875758657759206e+01,1.839479350982523158e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828300000000000125e+01,-6.405990084037905774e+01,-6.438154037522178896e+01,1.839581952997416465e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828399999999999892e+01,-6.406266972667111759e+01,-6.438432316386598586e+01,1.839684555012309772e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828500000000000369e+01,-6.406543861296317743e+01,-6.438710595251018276e+01,1.839787157027203079e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828600000000000136e+01,-6.406820749925523728e+01,-6.438988874115437966e+01,1.839889759042096387e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828699999999999903e+01,-6.407097638554729713e+01,-6.439267152979857656e+01,1.839992361056989694e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828800000000000381e+01,-6.407374527183935697e+01,-6.439545431844277346e+01,1.840094963071883001e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828900000000000148e+01,-6.407651415813141682e+01,-6.439823710708697035e+01,1.840197565086776308e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.828999999999999915e+01,-6.407928304442347667e+01,-6.440101989573116725e+01,1.840300167101669615e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829100000000000392e+01,-6.408205193071553651e+01,-6.440380268437536415e+01,1.840402769116562922e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829200000000000159e+01,-6.408482081700759636e+01,-6.440658547301956105e+01,1.840505371131456229e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829299999999999926e+01,-6.408758970329965621e+01,-6.440936826166375795e+01,1.840607973146349536e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829400000000000404e+01,-6.409035858959171605e+01,-6.441215105030795485e+01,1.840710575161242843e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829500000000000171e+01,-6.409312747588377590e+01,-6.441493383895215175e+01,1.840813177176136151e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829599999999999937e+01,-6.409589636217583575e+01,-6.441771662759634864e+01,1.840915779191029458e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829700000000000415e+01,-6.409866524846789559e+01,-6.442049941624054554e+01,1.841018381205922765e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829800000000000182e+01,-6.410143413475995544e+01,-6.442328220488474244e+01,1.841120983220816072e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.829899999999999949e+01,-6.410420302105201529e+01,-6.442606499352893934e+01,1.841223585235709379e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830000000000000426e+01,-6.410697190734407513e+01,-6.442884778217313624e+01,1.841326187250602686e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830100000000000193e+01,-6.410974079363613498e+01,-6.443163057081733314e+01,1.841428789265495993e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830199999999999960e+01,-6.411250967992819483e+01,-6.443441335946153004e+01,1.841531391280389300e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830299999999999727e+01,-6.411527856622025467e+01,-6.443719614810572693e+01,1.841633993295282608e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830400000000000205e+01,-6.411804745251231452e+01,-6.443997893674992383e+01,1.841736595310175915e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830499999999999972e+01,-6.412081633880437437e+01,-6.444276172539412073e+01,1.841839197325069222e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830599999999999739e+01,-6.412358522509643421e+01,-6.444554451403831763e+01,1.841941799339962529e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830700000000000216e+01,-6.412635411138849406e+01,-6.444832730268251453e+01,1.842044401354855836e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830799999999999983e+01,-6.412912299768055391e+01,-6.445111009132671143e+01,1.842147003369749143e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.830899999999999750e+01,-6.413189188397261375e+01,-6.445389287997090833e+01,1.842249605384642450e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831000000000000227e+01,-6.413466077026467360e+01,-6.445667566861510522e+01,1.842352207399535757e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831099999999999994e+01,-6.413742965655673345e+01,-6.445945845725930212e+01,1.842454809414429064e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831199999999999761e+01,-6.414019854284879329e+01,-6.446224124590349902e+01,1.842557411429322372e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831300000000000239e+01,-6.414296742914085314e+01,-6.446502403454769592e+01,1.842660013444215679e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831400000000000006e+01,-6.414573631543291299e+01,-6.446780682319189282e+01,1.842762615459108986e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831499999999999773e+01,-6.414850520172497284e+01,-6.447058961183608972e+01,1.842865217474002293e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831600000000000250e+01,-6.415127408801703268e+01,-6.447337240048028661e+01,1.842967819488895600e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831700000000000017e+01,-6.415404297430909253e+01,-6.447615518912448351e+01,1.843070421503788907e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831799999999999784e+01,-6.415681186060115238e+01,-6.447893797776868041e+01,1.843173023518682214e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.831900000000000261e+01,-6.415958074689321222e+01,-6.448172076641287731e+01,1.843275625533575521e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832000000000000028e+01,-6.416234963318527207e+01,-6.448450355505707421e+01,1.843378227548468828e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832099999999999795e+01,-6.416511851947733192e+01,-6.448728634370127111e+01,1.843480829563362136e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832200000000000273e+01,-6.416788740576939176e+01,-6.449006913234546801e+01,1.843583431578255443e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832300000000000040e+01,-6.417065629206145161e+01,-6.449285192098966490e+01,1.843686033593148750e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832399999999999807e+01,-6.417342517835351146e+01,-6.449563470963386180e+01,1.843788635608042057e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832500000000000284e+01,-6.417619406464557130e+01,-6.449841749827805870e+01,1.843891237622935364e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832600000000000051e+01,-6.417896295093763115e+01,-6.450120028692225560e+01,1.843993839637828671e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832699999999999818e+01,-6.418173183722969100e+01,-6.450398307556645250e+01,1.844096441652721978e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832800000000000296e+01,-6.418450072352175084e+01,-6.450676586421064940e+01,1.844199043667615285e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832900000000000063e+01,-6.418726960981381069e+01,-6.450954865285484630e+01,1.844301645682508592e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.832999999999999829e+01,-6.419003849610587054e+01,-6.451233144149904319e+01,1.844404247697401900e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833100000000000307e+01,-6.419280738239793038e+01,-6.451511423014324009e+01,1.844506849712295207e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833200000000000074e+01,-6.419557626868999023e+01,-6.451789701878743699e+01,1.844609451727188514e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833299999999999841e+01,-6.419834515498205008e+01,-6.452067980743163389e+01,1.844712053742081821e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833400000000000318e+01,-6.420111404127410992e+01,-6.452346259607583079e+01,1.844814655756975128e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833500000000000085e+01,-6.420388292756616977e+01,-6.452624538472002769e+01,1.844917257771868435e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833599999999999852e+01,-6.420665181385822962e+01,-6.452902817336422459e+01,1.845019859786761742e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833700000000000330e+01,-6.420942070015028946e+01,-6.453181096200842148e+01,1.845122461801655049e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833800000000000097e+01,-6.421218958644234931e+01,-6.453459375065261838e+01,1.845225063816548356e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.833899999999999864e+01,-6.421495847273440916e+01,-6.453737653929681528e+01,1.845327665831441664e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834000000000000341e+01,-6.421772735902646900e+01,-6.454015932794101218e+01,1.845430267846334971e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834100000000000108e+01,-6.422049624531852885e+01,-6.454294211658520908e+01,1.845532869861228278e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834199999999999875e+01,-6.422326513161058870e+01,-6.454572490522940598e+01,1.845635471876121585e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834300000000000352e+01,-6.422603401790264854e+01,-6.454850769387360288e+01,1.845738073891014892e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834400000000000119e+01,-6.422880290419470839e+01,-6.455129048251779977e+01,1.845840675905908199e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834499999999999886e+01,-6.423157179048676824e+01,-6.455407327116199667e+01,1.845943277920801506e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834600000000000364e+01,-6.423434067677882808e+01,-6.455685605980619357e+01,1.846045879935694813e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834700000000000131e+01,-6.423710956307088793e+01,-6.455963884845039047e+01,1.846148481950588121e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834799999999999898e+01,-6.423987844936294778e+01,-6.456242163709458737e+01,1.846251083965481428e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.834900000000000375e+01,-6.424264733565500762e+01,-6.456520442573878427e+01,1.846353685980374735e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835000000000000142e+01,-6.424541622194706747e+01,-6.456798721438298116e+01,1.846456287995268042e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835099999999999909e+01,-6.424818510823912732e+01,-6.457077000302717806e+01,1.846558890010161349e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835200000000000387e+01,-6.425095399453118716e+01,-6.457355279167137496e+01,1.846661492025054656e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835300000000000153e+01,-6.425372288082324701e+01,-6.457633558031557186e+01,1.846764094039947963e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835399999999999920e+01,-6.425649176711530686e+01,-6.457911836895976876e+01,1.846866696054841270e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835500000000000398e+01,-6.425926065340736670e+01,-6.458190115760396566e+01,1.846969298069734577e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835600000000000165e+01,-6.426202953969942655e+01,-6.458468394624816256e+01,1.847071900084627885e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835699999999999932e+01,-6.426479842599148640e+01,-6.458746673489235945e+01,1.847174502099521192e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835800000000000409e+01,-6.426756731228354624e+01,-6.459024952353655635e+01,1.847277104114414499e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835900000000000176e+01,-6.427033619857560609e+01,-6.459303231218075325e+01,1.847379706129307806e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.835999999999999943e+01,-6.427310508486766594e+01,-6.459581510082495015e+01,1.847482308144201113e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836100000000000421e+01,-6.427587397115972578e+01,-6.459859788946914705e+01,1.847584910159094420e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836200000000000188e+01,-6.427864285745178563e+01,-6.460138067811334395e+01,1.847687512173987727e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836299999999999955e+01,-6.428141174374384548e+01,-6.460416346675754085e+01,1.847790114188881034e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836400000000000432e+01,-6.428418063003590532e+01,-6.460694625540173774e+01,1.847892716203774341e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836500000000000199e+01,-6.428694951632796517e+01,-6.460972904404593464e+01,1.847995318218667649e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836599999999999966e+01,-6.428971840262002502e+01,-6.461251183269013154e+01,1.848097920233560956e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836699999999999733e+01,-6.429248728891208486e+01,-6.461529462133432844e+01,1.848200522248454263e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836800000000000210e+01,-6.429525617520414471e+01,-6.461807740997852534e+01,1.848303124263347570e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836899999999999977e+01,-6.429802506149620456e+01,-6.462086019862272224e+01,1.848405726278240877e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.836999999999999744e+01,-6.430079394778826440e+01,-6.462364298726691914e+01,1.848508328293134184e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.837100000000000222e+01,-6.430356283408032425e+01,-6.462642577591111603e+01,1.848610930308027491e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.837199999999999989e+01,-6.430633172037238410e+01,-6.462920856455531293e+01,1.848713532322920798e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.837299999999999756e+01,-6.430910060666444394e+01,-6.463199135319950983e+01,1.848816134337814105e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.837400000000000233e+01,-6.431186949295650379e+01,-6.463477414184370673e+01,1.848918736352707413e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
3.837500000000000000e+01,-6.431463837924856364e+01,-6.463755693048790363e+01,1.849021338367600720e+02,-2.768886292064154819e+00,-2.782788644196746652e+00,1.026020148932108178e+01
