time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
29.120000,0.075365,-0.097663,6.378068,0.026142,-0.007009,-0.008251,-0.000001813,0.000020445,-0.000045022,0.016940,0.010318,-0.012057,0.999731
29.130000,0.072560,-0.091884,5.814158,0.024443,-0.007933,-0.007642,-0.000001603,0.000020185,-0.000045171,0.017063,0.010278,-0.012102,0.999728
29.140000,0.075520,-0.069060,5.826783,0.024443,-0.007726,-0.006747,-0.000001677,0.000020458,-0.000045026,0.017182,0.010236,-0.012143,0.999726
29.150000,0.091230,-0.046913,5.252874,0.023895,-0.008534,-0.008547,-0.000001800,0.000020324,-0.000045192,0.017298,0.010192,-0.012183,0.999724
29.160000,0.081348,-0.050303,5.253081,0.023947,-0.009763,-0.005966,-0.000001480,0.000020252,-0.000045366,0.017410,0.010146,-0.012221,0.999722
29.170000,0.107314,-0.088565,4.720775,0.021721,-0.008599,-0.006003,-0.000001612,0.000020295,-0.000044997,0.017518,0.010097,-0.012256,0.999720
29.180000,0.116566,-0.082213,4.670983,0.021005,-0.010171,-0.004242,-0.000001678,0.000020298,-0.000045232,0.017622,0.010045,-0.012288,0.999719
29.190000,0.097354,-0.008849,4.251888,0.019995,-0.010900,-0.006333,-0.000001625,0.000020449,-0.000045128,0.017725,0.009990,-0.012319,0.999717
29.200000,0.083775,-0.022886,4.257038,0.021047,-0.010549,-0.004967,-0.000001603,0.000020391,-0.000045285,0.017826,0.009933,-0.012348,0.999716
29.210000,0.118347,-0.042943,4.259664,0.021060,-0.011199,-0.004186,-0.000001674,0.000020514,-0.000045001,0.017925,0.009872,-0.012376,0.999714
29.220000,0.116121,-0.061164,4.281325,0.019545,-0.011770,-0.003621,-0.000001616,0.000020252,-0.000045121,0.018021,0.009807,-0.012401,0.999713
29.230000,0.130366,-0.021995,4.272552,0.020412,-0.013033,-0.003097,-0.000001568,0.000020277,-0.000045015,0.018116,0.009739,-0.012425,0.999711
29.240000,0.109509,-0.033203,4.264351,0.019699,-0.013060,-0.003716,-0.000001351,0.000020048,-0.000044969,0.018209,0.009667,-0.012448,0.999710
29.250000,0.271670,-0.087151,4.266461,0.018468,-0.015843,-0.002438,-0.000001671,0.000020197,-0.000045044,0.018299,0.009585,-0.012466,0.999709
29.260000,0.259941,-0.066264,4.276715,0.018011,-0.017611,-0.001857,-0.000001769,0.000020144,-0.000044963,0.018386,0.009495,-0.012481,0.999708
29.270000,0.093294,-0.023193,4.272671,0.017233,-0.018287,-0.000797,-0.000001551,0.000020066,-0.000045069,0.018470,0.009400,-0.012493,0.999707
29.280000,0.126999,-0.051988,4.273912,0.016579,-0.018685,-0.000329,-0.000001599,0.000020386,-0.000045275,0.018553,0.009302,-0.012505,0.999706
29.290000,-0.039393,0.066521,4.238728,0.018047,-0.018247,-0.000626,-0.000001822,0.000020174,-0.000044851,0.018638,0.009206,-0.012517,0.999706
29.300000,-0.037370,0.020862,4.263492,0.017705,-0.018657,-0.001085,-0.000001717,0.000020375,-0.000045150,0.018725,0.009113,-0.012531,0.999705
29.310000,0.096108,-0.093799,4.273948,0.017123,-0.019031,0.000545,-0.000001640,0.000019839,-0.000045178,0.018808,0.009017,-0.012543,0.999704
29.320000,0.113372,-0.119957,4.285713,0.015984,-0.019193,0.000158,-0.000001331,0.000020314,-0.000045207,0.018887,0.008918,-0.012551,0.999703
29.330000,-0.023293,0.040613,4.294561,0.017803,-0.018388,-0.000214,-0.000001911,0.000020403,-0.000045054,0.018967,0.008821,-0.012561,0.999702
29.340000,-0.056134,0.035442,4.262656,0.016858,-0.018057,-0.000523,-0.000001840,0.000020233,-0.000045051,0.019049,0.008726,-0.012572,0.999701
29.350000,0.000404,-0.108404,4.264883,0.017134,-0.017918,0.000786,-0.000001647,0.000020241,-0.000045033,0.019127,0.008632,-0.012581,0.999701
29.360000,0.002720,-0.097360,4.274134,0.015185,-0.017859,-0.000240,-0.000001827,0.000020526,-0.000045328,0.019201,0.008539,-0.012588,0.999700
29.370000,-0.007660,-0.046335,4.294673,0.014515,-0.017018,0.001565,-0.000001689,0.000020401,-0.000045234,0.019273,0.008447,-0.012595,0.999699
29.380000,0.000518,-0.036635,4.287863,0.013936,-0.018788,-0.000145,-0.000001634,0.000020027,-0.000045279,0.019343,0.008357,-0.012601,0.999699
29.390000,0.152978,-0.027858,4.274940,0.015012,-0.018360,0.001176,-0.000001628,0.000020473,-0.000045029,0.019412,0.008263,-0.012605,0.999698
29.400000,0.132419,-0.034140,4.288723,0.014110,-0.019723,0.001088,-0.000001741,0.000020133,-0.000045080,0.019478,0.008164,-0.012607,0.999697
29.410000,0.073949,0.038486,4.299800,0.014544,-0.019887,0.001346,-0.000001693,0.000020058,-0.000044972,0.019546,0.008063,-0.012608,0.999697
29.420000,0.061393,0.023422,4.283523,0.014052,-0.018904,0.000998,-0.000001803,0.000020216,-0.000045127,0.019613,0.007961,-0.012610,0.999696
29.430000,0.094727,0.031946,4.276343,0.014200,-0.019972,0.001610,-0.000001942,0.000020096,-0.000045173,0.019682,0.007856,-0.012611,0.999696
29.440000,0.110568,0.043963,4.269993,0.015507,-0.022050,0.001190,-0.000001778,0.000020322,-0.000045234,0.019753,0.007749,-0.012613,0.999695
29.450000,0.280101,-0.088242,4.284933,0.013659,-0.023088,0.001600,-0.000001566,0.000020233,-0.000045028,0.019821,0.007633,-0.012611,0.999695
29.460000,0.270729,-0.077427,4.285763,0.013665,-0.024624,0.004667,-0.000001869,0.000019860,-0.000045190,0.019885,0.007509,-0.012605,0.999695
29.470000,0.052967,0.085955,4.266594,0.014411,-0.025298,0.004458,-0.000002126,0.000020185,-0.000045323,0.019951,0.007381,-0.012600,0.999694
29.480000,0.103703,0.070705,4.311764,0.015381,-0.025102,0.002642,-0.000001994,0.000019941,-0.000045066,0.020020,0.007250,-0.012594,0.999694
29.490000,0.237947,-0.063300,4.280758,0.014551,-0.026171,0.004560,-0.000001891,0.000020335,-0.000045059,0.020086,0.007111,-0.012586,0.999694
29.500000,0.234709,-0.070796,4.268634,0.013839,-0.027838,0.004281,-0.000001960,0.000020062,-0.000044998,0.020149,0.006963,-0.012574,0.999694
29.510000,0.099630,0.059184,4.294392,0.014134,-0.029937,0.004754,-0.000001858,0.000020288,-0.000045189,0.020213,0.006812,-0.012562,0.999694
29.520000,0.075096,0.061417,4.287356,0.014634,-0.029514,0.004654,-0.000001759,0.000020075,-0.000045229,0.020280,0.006658,-0.012550,0.999693
29.530000,0.051751,-0.089682,4.320998,0.014620,-0.030221,0.004233,-0.000001946,0.000020079,-0.000045346,0.020344,0.006503,-0.012537,0.999693
29.540000,0.077656,-0.104277,4.286940,0.014220,-0.030868,0.004909,-0.000001932,0.000020255,-0.000045312,0.020405,0.006346,-0.012522,0.999693
29.550000,0.210044,0.070556,4.292129,0.014221,-0.032046,0.005172,-0.000001855,0.000020120,-0.000045100,0.020467,0.006183,-0.012506,0.999693
29.560000,0.199704,0.063613,4.292370,0.013579,-0.033349,0.003940,-0.000001953,0.000020044,-0.000045284,0.020532,0.006012,-0.012489,0.999693
29.570000,0.047655,-0.100285,4.280689,0.014177,-0.035066,0.005632,-0.000002148,0.000020163,-0.000045550,0.020595,0.005839,-0.012471,0.999693
29.580000,0.057197,-0.077117,4.304060,0.013361,-0.033787,0.007651,-0.000001863,0.000020228,-0.000045413,0.020653,0.005665,-0.012450,0.999693
29.590000,0.213040,0.061133,4.302930,0.013342,-0.035659,0.006417,-0.000001641,0.000020122,-0.000045129,0.020714,0.005484,-0.012429,0.999693
29.600000,0.179407,0.051978,4.281082,0.013343,-0.036646,0.006408,-0.000002078,0.000020192,-0.000045292,0.020777,0.005296,-0.012407,0.999693
29.610000,0.345327,-0.072542,4.280115,0.014127,-0.039418,0.007757,-0.000002084,0.000020145,-0.000044971,0.020837,0.005095,-0.012381,0.999693
29.620000,0.341568,-0.066370,4.278825,0.012177,-0.042044,0.009530,-0.000001991,0.000020113,-0.000045018,0.020894,0.004880,-0.012350,0.999694
29.630000,0.215783,0.061409,4.292310,0.014168,-0.044051,0.009180,-0.000002243,0.000020108,-0.000045157,0.020952,0.004657,-0.012317,0.999694
29.640000,0.193623,0.086315,4.304630,0.014115,-0.045653,0.009878,-0.000002051,0.000020180,-0.000045203,0.021013,0.004426,-0.012285,0.999694
29.650000,0.297360,-0.088328,4.247266,0.014713,-0.048070,0.008684,-0.000001994,0.000020117,-0.000045557,0.021071,0.004182,-0.012248,0.999694
29.660000,0.329679,-0.075197,4.279777,0.012374,-0.050376,0.010962,-0.000002345,0.000020025,-0.000045201,0.021125,0.003924,-0.012206,0.999695
29.670000,0.226290,0.067478,4.299527,0.012858,-0.052564,0.012824,-0.000002165,0.000019927,-0.000045395,0.021181,0.003658,-0.012162,0.999695
29.680000,0.179684,0.059970,4.284869,0.014108,-0.053057,0.011520,-0.000002155,0.000020182,-0.000045304,0.021240,0.003385,-0.012119,0.999695
29.690000,0.326771,-0.088774,4.264402,0.011667,-0.056306,0.013763,-0.000002360,0.000019964,-0.000045117,0.021296,0.003098,-0.012071,0.999696
29.700000,0.337690,-0.071916,4.301282,0.012275,-0.058535,0.014381,-0.000002480,0.000020214,-0.000045063,0.021347,0.002798,-0.012018,0.999696
29.710000,0.183788,0.086480,4.303761,0.013553,-0.060191,0.014284,-0.000002172,0.000020206,-0.000045235,0.021401,0.002489,-0.011964,0.999696
29.720000,0.171153,0.081300,4.288468,0.013562,-0.061408,0.015150,-0.000002260,0.000020055,-0.000045031,0.021457,0.002173,-0.011909,0.999696
29.730000,0.348567,0.206819,4.282982,0.014155,-0.064621,0.015766,-0.000002429,0.000019997,-0.000045259,0.021522,0.001843,-0.011856,0.999696
29.740000,0.348791,0.197327,4.285812,0.017276,-0.067997,0.014749,-0.000002371,0.000019982,-0.000045292,0.021595,0.001500,-0.011802,0.999696
29.750000,0.204828,0.067729,4.304081,0.018114,-0.068900,0.015827,-0.000002417,0.000020007,-0.000045034,0.021671,0.001148,-0.011749,0.999695
29.760000,0.174744,0.068286,4.318631,0.019142,-0.071567,0.015807,-0.000002341,0.000019844,-0.000045138,0.021750,0.000789,-0.011695,0.999695
29.770000,0.045923,-0.076825,4.300539,0.017764,-0.070889,0.015358,-0.000002542,0.000019842,-0.000045135,0.021827,0.000428,-0.011640,0.999694
29.780000,0.039950,-0.087837,4.316427,0.016505,-0.070695,0.016106,-0.000002401,0.000019995,-0.000045290,0.021899,0.000065,-0.011582,0.999693
29.790000,0.105015,0.061118,4.328089,0.018231,-0.072054,0.016871,-0.000002592,0.000019655,-0.000045428,0.021974,-0.000301,-0.011524,0.999692
29.800000,0.111871,0.058725,4.310445,0.017767,-0.073003,0.015971,-0.000002632,0.000019816,-0.000045216,0.022051,-0.000671,-0.011467,0.999691
29.810000,0.255429,-0.074836,4.308269,0.017972,-0.074058,0.016765,-0.000002657,0.000020017,-0.000045247,0.022126,-0.001050,-0.011406,0.999690
29.820000,0.269027,-0.084411,4.288594,0.016722,-0.076651,0.018631,-0.000002768,0.000020037,-0.000045376,0.022196,-0.001438,-0.011341,0.999688
29.830000,0.116043,0.062871,4.321092,0.016726,-0.077214,0.018318,-0.000002737,0.000019959,-0.000045312,0.022269,-0.001831,-0.011276,0.999687
29.840000,0.091067,0.052636,4.306367,0.016915,-0.077559,0.017740,-0.000002631,0.000019635,-0.000044969,0.022344,-0.002228,-0.011212,0.999685
29.850000,0.240398,0.177476,4.289142,0.019302,-0.079473,0.017848,-0.000002777,0.000020017,-0.000045252,0.022428,-0.002634,-0.011149,0.999683
29.860000,0.275300,0.220231,4.288499,0.022218,-0.081569,0.018293,-0.000002542,0.000020003,-0.000045178,0.022520,-0.003050,-0.011088,0.999680
29.870000,0.072951,0.065060,4.316418,0.022203,-0.081365,0.018076,-0.000002876,0.000020134,-0.000045145,0.022615,-0.003470,-0.011027,0.999677
29.880000,0.115407,0.079526,4.327126,0.022334,-0.082521,0.017063,-0.000002823,0.000019763,-0.000045279,0.022713,-0.003894,-0.010966,0.999674
29.890000,-0.037490,-0.097996,4.334417,0.022361,-0.082465,0.016730,-0.000002745,0.000020191,-0.000045262,0.022809,-0.004316,-0.010905,0.999671
29.900000,-0.056963,-0.088724,4.322838,0.022149,-0.080992,0.018063,-0.000002906,0.000019955,-0.000045173,0.022901,-0.004735,-0.010842,0.999668
29.910000,-0.174932,-0.147015,4.323204,0.020182,-0.080990,0.018872,-0.000003046,0.000020011,-0.000045325,0.022986,-0.005146,-0.010779,0.999664
29.920000,-0.189318,-0.143583,4.318335,0.017485,-0.078479,0.017446,-0.000002974,0.000019794,-0.000045154,0.023066,-0.005548,-0.010714,0.999661
29.930000,-0.046909,0.024961,4.303889,0.017573,-0.077516,0.016693,-0.000003049,0.000019755,-0.000045286,0.023145,-0.005946,-0.010650,0.999658
29.940000,-0.039635,0.017520,4.328380,0.018734,-0.078482,0.017457,-0.000002740,0.000019662,-0.000045121,0.023223,-0.006342,-0.010587,0.999654
29.950000,0.105714,-0.137331,4.317178,0.015378,-0.077502,0.019082,-0.000003139,0.000019726,-0.000045023,0.023296,-0.006740,-0.010519,0.999651
29.960000,0.097999,-0.130550,4.333305,0.015106,-0.078749,0.018429,-0.000003317,0.000019823,-0.000045214,0.023362,-0.007142,-0.010448,0.999647
29.970000,-0.037625,-0.071036,4.303288,0.014763,-0.078203,0.019265,-0.000003006,0.000019719,-0.000045290,0.023425,-0.007542,-0.010376,0.999643
29.980000,-0.027193,-0.067454,4.338224,0.014881,-0.077308,0.019188,-0.000002864,0.000019669,-0.000045253,0.023485,-0.007938,-0.010303,0.999640
29.990000,-0.171666,0.083288,4.323335,0.015642,-0.075849,0.018021,-0.000002859,0.000019770,-0.000045069,0.023547,-0.008327,-0.010233,0.999636
30.000000,-0.154373,0.067153,4.325249,0.015907,-0.073680,0.017932,-0.000003065,0.000019838,-0.000045191,0.023613,-0.008706,-0.010167,0.999632
30.010000,-0.022201,-0.079516,4.315164,0.014951,-0.073756,0.018475,-0.000003355,0.000019838,-0.000045177,0.023676,-0.009082,-0.010100,0.999627
30.020000,-0.052378,-0.051957,4.330756,0.014355,-0.072557,0.018778,-0.000003159,0.000019753,-0.000045099,0.023737,-0.009454,-0.010032,0.999623
30.030000,-0.182893,-0.211628,4.347860,0.014252,-0.071534,0.018286,-0.000003191,0.000019701,-0.000044894,0.023788,-0.009819,-0.009962,0.999619
30.040000,-0.185322,-0.223212,4.315587,0.011078,-0.069656,0.019120,-0.000003457,0.000019792,-0.000045202,0.023831,-0.010174,-0.009890,0.999615
30.050000,-0.040289,-0.355208,4.323245,0.007855,-0.069118,0.021412,-0.000003330,0.000019975,-0.000045377,0.023858,-0.010525,-0.009810,0.999612
30.060000,-0.040328,-0.352517,4.329963,0.004512,-0.068529,0.021717,-0.000003438,0.000019731,-0.000045165,0.023870,-0.010874,-0.009724,0.999609
30.070000,0.108994,-0.200131,4.335241,0.003078,-0.069510,0.023918,-0.000003382,0.000020085,-0.000045034,0.023871,-0.011225,-0.009633,0.999606
30.080000,0.109796,-0.189883,4.357349,0.001218,-0.069285,0.024103,-0.000003576,0.000019908,-0.000045283,0.023863,-0.011580,-0.009536,0.999603
30.090000,0.238066,-0.339283,4.339122,-0.001799,-0.070822,0.027267,-0.000003241,0.000019933,-0.000045263,0.023839,-0.011944,-0.009429,0.999600
30.100000,0.223773,-0.355311,4.305617,-0.005192,-0.072432,0.028299,-0.000003531,0.000019658,-0.000045188,0.023800,-0.012317,-0.009313,0.999597
30.110000,0.111666,-0.182834,4.365132,-0.007589,-0.073620,0.028959,-0.000003489,0.000020101,-0.000044947,0.023750,-0.012694,-0.009191,0.999595
30.120000,0.105597,-0.169017,4.358088,-0.008734,-0.074228,0.031707,-0.000003722,0.000019766,-0.000045415,0.023690,-0.013075,-0.009065,0.999593
30.130000,-0.050419,-0.059479,4.361919,-0.010788,-0.074590,0.031015,-0.000003595,0.000019718,-0.000045270,0.023626,-0.013453,-0.008937,0.999590
30.140000,-0.018972,-0.042281,4.353151,-0.010405,-0.073453,0.032535,-0.000003410,0.000019824,-0.000045415,0.023559,-0.013829,-0.008808,0.999588
30.150000,-0.202292,-0.191708,4.341459,-0.011876,-0.072137,0.032327,-0.000003479,0.000019745,-0.000045254,0.023484,-0.014196,-0.008678,0.999586
30.160000,-0.171957,-0.203014,4.344348,-0.014873,-0.070343,0.032544,-0.000003833,0.000019774,-0.000045224,0.023398,-0.014554,-0.008545,0.999584
30.170000,-0.338667,-0.339726,4.309920,-0.017614,-0.066570,0.032888,-0.000003608,0.000019881,-0.000045116,0.023298,-0.014898,-0.008408,0.999582
30.180000,-0.300299,-0.346525,4.327888,-0.019943,-0.064441,0.033066,-0.000003598,0.000019963,-0.000045068,0.023182,-0.015226,-0.008267,0.999581
30.190000,-0.189379,-0.212377,4.342813,-0.022150,-0.062120,0.033529,-0.000003585,0.000019778,-0.000045103,0.023055,-0.015544,-0.008124,0.999580
30.200000,-0.159267,-0.200741,4.342551,-0.024054,-0.060572,0.034375,-0.000003804,0.000020073,-0.000045345,0.022920,-0.015853,-0.007979,0.999580
30.210000,-0.029282,-0.052297,4.368474,-0.024377,-0.059248,0.035850,-0.000003602,0.000019786,-0.000045098,0.022780,-0.016159,-0.007833,0.999579
30.220000,-0.041833,-0.051954,4.353070,-0.026129,-0.058831,0.034646,-0.000003553,0.000020101,-0.000045274,0.022637,-0.016461,-0.007685,0.999579
30.230000,0.101620,-0.231350,4.359575,-0.027202,-0.059943,0.037089,-0.000003968,0.000020074,-0.000045325,0.022485,-0.016766,-0.007533,0.999578
30.240000,0.123131,-0.206572,4.355555,-0.028601,-0.059763,0.036848,-0.000003912,0.000019726,-0.000045370,0.022324,-0.017074,-0.007375,0.999578
30.250000,-0.023060,-0.055557,4.362723,-0.029211,-0.059628,0.036703,-0.000004063,0.000019882,-0.000045155,0.022158,-0.017379,-0.007217,0.999577
30.260000,-0.037577,-0.054762,4.369014,-0.030651,-0.058372,0.037298,-0.000003902,0.000019817,-0.000045144,0.021990,-0.017682,-0.007058,0.999577
30.270000,-0.215748,-0.166497,4.356309,-0.032248,-0.057111,0.038099,-0.000003715,0.000019931,-0.000044990,0.021812,-0.017976,-0.006896,0.999577
30.280000,-0.162823,-0.209128,4.367678,-0.033695,-0.055381,0.038769,-0.000004005,0.000019951,-0.000045045,0.021626,-0.018260,-0.006733,0.999577
30.290000,-0.039331,-0.360711,4.356923,-0.037873,-0.054721,0.040790,-0.000003966,0.000020253,-0.000045069,0.021423,-0.018542,-0.006562,0.999577
30.300000,-0.038711,-0.358723,4.362932,-0.039410,-0.054677,0.041022,-0.000003711,0.000020013,-0.000045127,0.021205,-0.018820,-0.006385,0.999578
30.310000,0.095835,-0.184870,4.381017,-0.041226,-0.054009,0.042759,-0.000004080,0.000020141,-0.000044998,0.020977,-0.019101,-0.006202,0.999578
30.320000,0.120863,-0.192485,4.366425,-0.045027,-0.055247,0.044504,-0.000004134,0.000020176,-0.000045136,0.020740,-0.019385,-0.006014,0.999579
30.330000,0.257986,-0.059909,4.365283,-0.045352,-0.056105,0.045555,-0.000003934,0.000020373,-0.000045137,0.020498,-0.019678,-0.005822,0.999579
30.340000,0.225337,-0.054466,4.368512,-0.045720,-0.058538,0.045992,-0.000003990,0.000020182,-0.000044924,0.020252,-0.019981,-0.005626,0.999579
30.350000,0.095346,0.110458,4.378296,-0.044596,-0.058933,0.046223,-0.000004016,0.000019936,-0.000044931,0.020009,-0.020287,-0.005430,0.999579
30.360000,0.081357,0.080485,4.363364,-0.044121,-0.060722,0.044868,-0.000003946,0.000020035,-0.000044809,0.019770,-0.020597,-0.005235,0.999579
30.370000,-0.072597,-0.087637,4.387862,-0.045020,-0.059659,0.048164,-0.000003960,0.000020099,-0.000045071,0.019527,-0.020904,-0.005040,0.999578
30.380000,-0.051349,-0.065633,4.381759,-0.046663,-0.059054,0.046352,-0.000004311,0.000020501,-0.000045264,0.019281,-0.021209,-0.004843,0.999577
30.390000,-0.195220,-0.204240,4.370079,-0.047740,-0.057442,0.046204,-0.000004093,0.000020181,-0.000044979,0.019027,-0.021505,-0.004645,0.999577
30.400000,-0.205307,-0.209555,4.363318,-0.048982,-0.055576,0.046690,-0.000003923,0.000020259,-0.000045013,0.018763,-0.021792,-0.004444,0.999577
30.410000,-0.037256,-0.338283,4.367765,-0.050655,-0.055403,0.048832,-0.000003788,0.000020399,-0.000044970,0.018484,-0.022076,-0.004237,0.999576
30.420000,-0.036097,-0.345832,4.369965,-0.055348,-0.054717,0.049140,-0.000004119,0.000020246,-0.000044918,0.018190,-0.022356,-0.004022,0.999576
30.430000,0.092385,-0.162533,4.381834,-0.057183,-0.055436,0.051190,-0.000004435,0.000020417,-0.000044928,0.017885,-0.022639,-0.003803,0.999576
30.440000,0.090947,-0.195562,4.393830,-0.059647,-0.055165,0.051729,-0.000004214,0.000020391,-0.000044971,0.017570,-0.022926,-0.003578,0.999576
30.450000,-0.040894,-0.043710,4.376410,-0.059338,-0.055149,0.053184,-0.000003982,0.000020276,-0.000044827,0.017252,-0.023210,-0.003352,0.999576
30.460000,-0.065481,-0.059295,4.383205,-0.060801,-0.054219,0.052663,-0.000004444,0.000020332,-0.000044923,0.016930,-0.023490,-0.003126,0.999576
30.470000,-0.206917,-0.179207,4.391437,-0.062442,-0.052516,0.053938,-0.000004488,0.000020333,-0.000044674,0.016599,-0.023762,-0.002897,0.999576
30.480000,-0.195973,-0.208172,4.388519,-0.063348,-0.050756,0.052666,-0.000004106,0.000020418,-0.000044909,0.016259,-0.024025,-0.002667,0.999576
30.490000,-0.349244,-0.343284,4.370269,-0.066967,-0.047584,0.054361,-0.000004308,0.000020338,-0.000044719,0.015903,-0.024273,-0.002433,0.999576
30.500000,-0.360275,-0.344404,4.385812,-0.069667,-0.045400,0.054765,-0.000004473,0.000020794,-0.000044743,0.015532,-0.024506,-0.002195,0.999577
30.510000,-0.187507,-0.198452,4.410728,-0.072345,-0.042820,0.055832,-0.000004023,0.000020831,-0.000044834,0.015151,-0.024728,-0.001954,0.999577
30.520000,-0.154736,-0.184518,4.394811,-0.073683,-0.041138,0.056342,-0.000004357,0.000020677,-0.000044567,0.014760,-0.024941,-0.001712,0.999578
30.530000,-0.035810,-0.024596,4.421551,-0.073718,-0.040423,0.056441,-0.000004361,0.000020873,-0.000044783,0.014365,-0.025150,-0.001469,0.999579
30.540000,-0.031571,-0.053900,4.411365,-0.074787,-0.038961,0.056084,-0.000004565,0.000020764,-0.000044410,0.013967,-0.025356,-0.001225,0.999580
30.550000,-0.184977,0.099098,4.413811,-0.074197,-0.036691,0.054473,-0.000004233,0.000020679,-0.000044597,0.013571,-0.025552,-0.000984,0.999581
30.560000,-0.208429,0.101528,4.412345,-0.075159,-0.035185,0.056083,-0.000004213,0.000020903,-0.000044753,0.013179,-0.025740,-0.000748,0.999582
30.570000,-0.322142,-0.040991,4.419156,-0.075309,-0.032277,0.054308,-0.000004479,0.000020773,-0.000044613,0.012784,-0.025912,-0.000513,0.999582
30.580000,-0.366997,-0.049782,4.414232,-0.075960,-0.029508,0.054277,-0.000004209,0.000020943,-0.000044461,0.012386,-0.026068,-0.000281,0.999583
30.590000,-0.173651,-0.198136,4.418021,-0.076670,-0.027435,0.054325,-0.000004156,0.000020931,-0.000044876,0.011980,-0.026214,-0.000046,0.999585
30.600000,-0.166534,-0.217140,4.433508,-0.079273,-0.026107,0.055349,-0.000004187,0.000020839,-0.000044770,0.011564,-0.026351,0.000191,0.999586
30.610000,-0.032972,-0.065247,4.439844,-0.079869,-0.024766,0.054900,-0.000004271,0.000020874,-0.000044578,0.011145,-0.026484,0.000428,0.999587
30.620000,-0.042783,-0.059165,4.419678,-0.081063,-0.024946,0.055536,-0.000004620,0.000020911,-0.000044328,0.010722,-0.026613,0.000667,0.999588
30.630000,0.042302,0.096718,4.436082,-0.079157,-0.024680,0.054931,-0.000004294,0.000021288,-0.000044608,0.010303,-0.026743,0.000904,0.999589
30.640000,0.027067,0.094797,4.432221,-0.080784,-0.023916,0.053594,-0.000004348,0.000021051,-0.000044429,0.009886,-0.026872,0.001139,0.999589
30.650000,-0.138320,-0.073013,4.393476,-0.080318,-0.021396,0.053821,-0.000004261,0.000020978,-0.000044533,0.009467,-0.026997,0.001374,0.999590
30.660000,-0.118375,-0.042114,4.428340,-0.079673,-0.022575,0.053810,-0.000004495,0.000021342,-0.000044559,0.009045,-0.027115,0.001610,0.999590
30.670000,0.029940,-0.172757,4.430039,-0.081766,-0.022194,0.054341,-0.000004402,0.000021258,-0.000044443,0.008615,-0.027234,0.001849,0.999590
30.680000,0.067613,-0.222953,4.454872,-0.084107,-0.021676,0.056895,-0.000004317,0.000021238,-0.000044304,0.008175,-0.027352,0.002094,0.999590
30.690000,0.160190,-0.039325,4.457526,-0.084669,-0.023215,0.057288,-0.000004469,0.000021227,-0.000044491,0.007731,-0.027477,0.002341,0.999590
30.700000,0.161264,-0.040683,4.448054,-0.085841,-0.024277,0.057808,-0.000004381,0.000021205,-0.000044528,0.007285,-0.027609,0.002591,0.999589
30.710000,0.038373,0.079025,4.447421,-0.083790,-0.024235,0.058029,-0.000004507,0.000021292,-0.000044445,0.006841,-0.027742,0.002840,0.999588
30.720000,0.034741,0.099627,4.429481,-0.083973,-0.024625,0.057691,-0.000004261,0.000021476,-0.000044212,0.006400,-0.027875,0.003088,0.999586
30.730000,-0.139707,-0.047942,4.451308,-0.085325,-0.023446,0.058615,-0.000004331,0.000021399,-0.000044337,0.005957,-0.028003,0.003335,0.999585
30.740000,-0.109168,-0.017411,4.423373,-0.085022,-0.023557,0.057882,-0.000004380,0.000021518,-0.000044368,0.005511,-0.028125,0.003583,0.999583
30.750000,-0.021254,-0.205530,4.457311,-0.085795,-0.023164,0.057161,-0.000004218,0.000021517,-0.000044178,0.005056,-0.028246,0.003834,0.999581
30.760000,0.011977,-0.195148,4.452275,-0.088014,-0.021777,0.058681,-0.000004472,0.000021515,-0.000044305,0.004592,-0.028366,0.004089,0.999579
30.770000,0.125815,-0.040346,4.438361,-0.090538,-0.022836,0.060596,-0.000004303,0.000021456,-0.000044131,0.004125,-0.028491,0.004348,0.999576
30.780000,0.136863,-0.047250,4.440560,-0.088353,-0.024325,0.059982,-0.000004554,0.000021711,-0.000044333,0.003654,-0.028621,0.004608,0.999573
30.790000,0.233278,0.093720,4.452411,-0.088647,-0.026442,0.060917,-0.000004330,0.000021777,-0.000044230,0.003186,-0.028760,0.004870,0.999569
30.800000,0.243051,0.090492,4.458037,-0.088366,-0.027999,0.060650,-0.000004274,0.000021740,-0.000044382,0.002721,-0.028908,0.005132,0.999565
30.810000,0.073543,-0.038521,4.423638,-0.090351,-0.029320,0.061503,-0.000004261,0.000021714,-0.000044198,0.002254,-0.029061,0.005396,0.999561
30.820000,0.098551,-0.066126,4.477671,-0.090099,-0.030025,0.060496,-0.000004341,0.000021759,-0.000044580,0.001784,-0.029217,0.005662,0.999555
30.830000,-0.003342,-0.216785,4.445158,-0.091149,-0.029115,0.063085,-0.000004460,0.000021936,-0.000044187,0.001305,-0.029373,0.005932,0.999550
30.840000,0.003658,-0.198518,4.448799,-0.093082,-0.029501,0.063208,-0.000004394,0.000021999,-0.000044185,0.000817,-0.029528,0.006206,0.999544
30.850000,0.148089,-0.018918,4.442424,-0.093585,-0.030682,0.064459,-0.000004272,0.000022037,-0.000044273,0.000325,-0.029689,0.006482,0.999538
30.860000,0.138520,-0.051755,4.452417,-0.094150,-0.030788,0.064841,-0.000004439,0.000021868,-0.000043962,-0.000170,-0.029855,0.006761,0.999531
30.870000,-0.008046,0.118062,4.470580,-0.094043,-0.031801,0.064457,-0.000004300,0.000022090,-0.000044230,-0.000662,-0.030021,0.007039,0.999524
